Latitude Longitude ArrivingTime LeavingTime AgentID
39.948819119999996 116.45756899999998 2008-08-08,01:38:46 2008-08-08,02:35:20 119
39.972172288461536 116.48360405128206 2008-08-07,00:47:56 2008-08-07,01:25:19 119
39.95397248177087 116.49326301562489 2008-08-07,01:32:14 2008-08-07,02:23:22 119
39.93460100000001 116.44946682352943 2008-08-20,08:03:46 2008-08-20,08:37:10 119
39.9735269 116.48416275000002 2008-09-22,00:51:16 2008-09-22,04:08:48 119
39.95380972890482 116.4933128904847 2008-09-22,04:25:59 2008-09-22,05:12:26 119
39.971691604938265 116.4835538888889 2008-08-04,01:14:16 2008-08-04,04:08:53 119
39.922238682539664 116.33564963492064 2008-08-04,05:13:33 2008-08-04,05:41:53 119
39.97169152380953 116.48389273809525 2008-08-04,06:37:18 2008-08-04,09:36:13 119
39.9004146921624 116.39539988951834 2008-08-04,11:09:56 2008-08-04,13:52:31 119
39.90045506369429 116.39595826326969 2008-08-04,13:54:41 2008-08-04,15:52:56 119
39.953831417943185 116.49342378336979 2008-08-04,16:10:06 2008-08-04,17:09:41 119
39.95399233111108 116.4932479144444 2008-08-04,17:12:46 2008-08-04,19:37:23 119
39.95098558333333 116.45177824999998 2008-08-24,00:39:09 2008-08-24,01:00:33 119
39.97109272340426 116.48346819148938 2008-09-08,01:21:42 2008-09-08,04:20:56 119
39.95410198828122 116.49336018359374 2008-09-08,04:44:37 2008-09-08,05:44:19 119
39.973449568965506 116.48406532758624 2008-09-08,05:49:54 2008-09-08,10:50:05 119
39.95362076146792 116.49353720183485 2008-09-08,10:57:36 2008-09-08,12:46:55 119
39.86476075000003 116.49259035833327 2008-09-16,00:23:22 2008-09-16,00:54:52 119
39.89933225 116.48635142500002 2008-09-16,01:18:56 2008-09-16,01:42:32 119
39.86680413278009 116.48878737966805 2008-09-16,02:10:25 2008-09-16,03:11:49 119
39.86762745679012 116.49157494238682 2008-09-16,03:11:54 2008-09-16,03:45:35 119
39.86654217857141 116.48885170918358 2008-09-16,03:45:40 2008-09-16,04:30:15 119
39.86572464999997 116.48443293461541 2008-09-16,04:52:17 2008-09-16,05:19:47 119
39.86747079365078 116.49031576190475 2008-09-16,05:31:42 2008-09-16,05:53:16 119
39.86612306802724 116.48900790136061 2008-09-16,06:09:22 2008-09-16,06:49:30 119
39.927094509434 116.47121130031452 2008-09-16,07:57:33 2008-09-16,11:09:59 119
39.90746321052632 116.46061436842106 2008-08-21,05:39:06 2008-08-21,06:25:14 119
39.96590130476191 116.48457750952365 2008-09-11,00:55:32 2008-09-11,01:23:40 119
39.97145069512195 116.48385726829268 2008-09-11,01:25:57 2008-09-11,04:13:02 119
39.954594208092495 116.49339272832367 2008-09-11,04:17:46 2008-09-11,05:44:33 119
39.97253054761905 116.48342473809524 2008-09-11,05:50:04 2008-09-11,09:49:44 119
39.95398593576018 116.49309186723771 2008-09-11,10:07:28 2008-09-11,11:21:56 119
39.954750508196724 116.49347626229506 2008-09-17,04:23:41 2008-09-17,05:56:56 119
39.972226142857146 116.47854299999999 2008-09-17,06:10:58 2008-09-17,11:35:23 119
39.94994748000001 116.45493848 2008-09-18,01:40:13 2008-09-18,02:05:45 119
39.99969815592516 116.38510377754699 2008-09-18,02:47:21 2008-09-18,03:39:49 119
39.9992959225352 116.38522680633797 2008-09-18,04:00:43 2008-09-18,04:39:10 119
39.85946438709677 116.41395974193549 2008-09-15,00:23:37 2008-09-15,01:37:32 119
39.97737532894737 116.38940077631581 2008-09-15,01:37:34 2008-09-15,03:39:24 119
39.999583411637914 116.38536803448277 2008-09-15,03:39:27 2008-09-15,04:52:51 119
39.998223360902244 116.38579848872179 2008-09-15,04:55:41 2008-09-15,05:33:44 119
39.99970718333334 116.38551278958337 2008-09-15,05:53:59 2008-09-15,07:02:30 119
39.99912048039215 116.38813169607845 2008-09-15,07:02:35 2008-09-15,07:44:31 119
39.95415489473683 116.49291363157897 2008-09-15,08:01:50 2008-09-15,12:16:58 119
39.97124541847828 116.48364844565215 2008-09-27,01:00:42 2008-09-27,04:20:15 119
39.953830762962944 116.49323339814818 2008-09-27,04:29:46 2008-09-27,05:44:54 119
39.97091106413303 116.48560748693575 2008-08-25,10:11:04 2008-08-25,11:07:13 119
39.953859701107696 116.49334397173477 2008-08-25,11:16:55 2008-08-26,01:13:00 119
39.92912276190475 116.47207152380949 2008-07-30,10:13:30 2008-07-30,10:51:00 119
39.92757539751552 116.47024392857148 2008-07-30,10:57:55 2008-07-30,11:22:25 119
39.927257735714285 116.47101448809522 2008-07-30,11:42:05 2008-07-30,12:40:25 119
39.92703759937888 116.47110385403714 2008-07-30,12:40:30 2008-07-30,13:36:05 119
39.95395735815989 116.49338588828026 2008-07-30,13:59:15 2008-07-30,16:02:30 119
39.953822827586215 116.49340914482758 2008-07-30,16:02:35 2008-07-30,16:28:15 119
39.95402816427342 116.49324251636986 2008-07-30,16:34:00 2008-07-30,23:29:40 119
39.953964919921894 116.49335528515616 2008-07-30,23:31:45 2008-07-31,00:50:32 119
39.97456552941177 116.48376097647059 2008-07-31,00:59:57 2008-07-31,03:13:02 119
39.99296756557378 116.3748999999999 2008-07-31,03:53:57 2008-07-31,05:10:22 119
39.99997853593428 116.38520299999986 2008-07-31,05:48:12 2008-07-31,06:31:12 119
39.97476972093023 116.4816201627907 2008-08-01,00:58:28 2008-08-01,06:31:03 119
39.999340851063835 116.38436951063827 2008-08-01,06:44:33 2008-08-01,08:19:52 119
39.998208616666666 116.38822155000001 2008-08-01,08:19:57 2008-08-01,08:52:33 119
39.92701860228917 116.47108927825494 2008-08-01,09:13:38 2008-08-01,12:58:49 119
39.95390949891067 116.49332406318089 2008-08-01,13:40:02 2008-08-01,14:33:42 119
39.95393076611423 116.49328566206262 2008-08-01,14:33:47 2008-08-01,17:11:42 119
39.95401340793651 116.49325627301582 2008-08-01,17:12:12 2008-08-01,18:25:07 119
39.953564592592606 116.49345260740739 2008-08-01,18:25:57 2008-08-01,21:29:37 119
39.954072968595 116.49297710909102 2008-08-01,21:29:42 2008-08-01,23:09:47 119
39.95372966911764 116.49379308088248 2008-08-01,23:14:07 2008-08-01,23:56:37 119
39.954127986175145 116.4932177290324 2008-08-01,23:56:42 2008-08-02,03:17:18 119
39.90223140789472 116.47816898684205 2008-08-02,04:31:53 2008-08-02,04:52:53 119
39.973139999999994 116.30223557142854 2008-08-23,09:02:50 2008-08-23,09:27:24 119
39.97680346363636 116.39028185454549 2008-08-23,09:27:26 2008-08-23,09:48:48 119
40.00038538461539 116.38543753846153 2008-08-23,09:48:50 2008-08-23,10:20:04 119
40.006951352480414 116.38402430548318 2008-08-23,10:26:11 2008-08-23,11:09:17 119
39.99908364957264 116.38517931623933 2008-08-23,11:16:37 2008-08-23,12:10:15 119
39.99909556424581 116.38615889944143 2008-08-23,12:10:18 2008-08-23,12:40:20 119
39.997322619047615 116.3907177142857 2008-08-23,12:40:25 2008-08-23,13:19:06 119
39.96586620689656 116.48450455172417 2008-08-23,14:01:12 2008-08-23,14:45:48 119
40.00624163999998 116.32026923200004 2009-01-16,16:26:59 2009-01-16,17:30:14 126
39.969316775 116.42010001136367 2008-04-14,17:22:21 2008-04-14,20:51:14 126
39.970844307189566 116.4229641960784 2008-07-28,07:33:44 2008-07-28,07:55:49 126
40.00642033333335 116.3207903950617 2009-01-06,10:33:25 2009-01-06,12:29:00 126
39.97147169773297 116.41901469017651 2008-04-22,12:04:57 2008-04-22,12:49:18 126
39.96979707074984 116.41850122914455 2008-04-22,12:49:20 2008-04-22,13:39:22 126
39.96834786384978 116.41836103286387 2008-04-22,13:39:23 2008-04-22,14:28:27 126
40.21237872222221 116.27172159027792 2009-02-08,02:46:52 2009-02-08,03:27:48 126
40.21229785090525 116.27176711022398 2009-02-08,03:27:52 2009-02-08,05:34:48 126
39.93968880555556 116.34933027777778 2009-01-26,05:54:57 2009-01-26,06:20:11 126
39.94574269380319 116.41107832685313 2009-01-26,07:17:26 2009-01-26,08:12:42 126
39.975347982404735 116.33078241788861 2008-10-19,13:14:13 2008-10-19,14:36:16 126
39.97571726548671 116.32963569026552 2008-11-25,01:58:34 2008-11-25,04:13:55 126
39.97520750980393 116.33025450980391 2009-01-15,02:07:19 2009-01-15,08:00:30 126
39.97036515757572 116.42286283030302 2009-01-15,08:40:05 2009-01-15,09:18:26 126
39.985877040404034 116.41828561952859 2009-01-15,09:36:46 2009-01-15,10:01:32 126
39.98671407377049 116.41469486065573 2009-01-15,10:05:02 2009-01-15,10:33:32 126
39.98709023809524 116.41502238095241 2009-01-15,10:33:37 2009-01-15,12:04:30 126
40.001826971902936 116.31820574201782 2008-11-28,11:54:27 2008-11-28,12:34:45 126
39.992206464566934 116.32618927559058 2008-11-28,12:55:58 2008-11-28,13:54:44 126
39.97523833035713 116.32994921428569 2008-11-29,05:02:45 2008-11-29,08:10:44 126
39.967899590909106 116.42775795454544 2008-11-29,09:04:10 2008-11-29,11:44:53 126
40.00616859000002 116.32039212999995 2009-01-18,04:31:20 2009-01-18,09:35:31 126
40.005743804878065 116.3204022560975 2009-01-18,09:35:36 2009-01-18,13:59:53 126
39.97686263333334 116.36262880000001 2008-08-12,10:42:24 2008-08-12,13:01:52 126
39.98630773333334 116.38232817083342 2008-07-29,13:35:23 2008-07-29,14:10:54 126
39.970065812499996 116.42232368749998 2008-07-29,14:41:44 2008-07-29,15:06:09 126
39.975483450704225 116.41108538028173 2008-11-01,03:59:02 2008-11-01,04:22:24 126
39.99225035869567 116.325907768116 2008-11-01,04:39:32 2008-11-01,05:05:54 126
39.991852377358505 116.3262843584906 2008-11-01,05:18:06 2008-11-01,05:41:04 126
39.97544037735849 116.3309563773585 2008-11-26,02:18:42 2008-11-26,07:21:53 126
39.971243580808085 116.42244255050497 2008-11-26,07:59:51 2008-11-26,14:54:49 126
39.97629062068965 116.40900524137929 2008-11-26,15:00:49 2008-11-26,15:27:29 126
39.850473857142845 119.41559547142857 2008-08-08,01:32:14 2008-08-08,01:59:22 126
39.82026868582377 119.48272761685827 2008-08-08,02:50:18 2008-08-08,03:22:12 126
39.82006598324604 119.48208060628252 2008-08-08,03:22:14 2008-08-08,04:11:06 126
39.975919392857136 116.32982182142852 2008-12-26,01:53:29 2008-12-26,05:45:38 126
39.97564635714286 116.33030628571429 2008-12-26,05:57:07 2008-12-26,09:53:03 126
39.98820954382469 116.41805768326694 2008-12-26,10:41:50 2008-12-26,11:46:05 126
39.975529 116.45022855555554 2008-12-26,12:06:10 2008-12-26,15:41:05 126
40.00605591596634 116.32038148319326 2008-12-26,15:55:00 2008-12-26,16:37:45 126
40.006093642259415 116.3204884539749 2008-12-26,16:37:50 2008-12-26,17:33:00 126
40.006436315533975 116.32074637864075 2008-12-26,17:33:05 2008-12-26,18:05:45 126
40.00628753692305 116.3204641215385 2008-12-26,18:05:50 2008-12-27,03:09:29 126
40.22624458333333 116.22577883333334 2008-12-27,03:51:09 2008-12-27,05:35:39 126
40.00670448717949 116.32133197435896 2008-12-11,04:44:54 2008-12-11,07:29:06 126
39.9960293235294 116.38363914705886 2008-10-15,13:28:56 2008-10-15,14:56:13 126
39.97096456363636 116.31039825227272 2008-06-29,08:25:12 2008-06-29,08:54:03 126
40.01206648292682 116.31049412113825 2008-06-29,08:54:05 2008-06-29,10:27:49 126
40.01303575059525 116.3097062208333 2008-06-29,10:27:51 2008-06-29,11:24:12 126
40.01364646157408 116.31179316990732 2008-06-29,11:24:14 2008-06-29,11:56:26 126
39.9755258409091 116.33058409090908 2008-11-17,01:36:35 2008-11-17,04:09:54 126
40.00560944444445 116.31754390598292 2008-11-17,04:28:23 2008-11-17,04:53:09 126
40.00542173333333 116.32053883333332 2008-11-17,05:31:26 2008-11-17,07:17:36 126
40.006920492146605 116.31816427225131 2008-10-18,03:03:01 2008-10-18,04:15:11 126
40.00601772891566 116.32070478765061 2008-10-18,04:15:13 2008-10-18,05:04:33 126
39.97310649019607 116.33525574509802 2008-10-18,05:37:43 2008-10-18,06:35:25 126
39.88509666748772 116.40648744334972 2008-10-18,06:47:51 2008-10-18,07:12:07 126
39.881835324976784 116.40681867038069 2008-10-18,07:12:09 2008-10-18,08:11:57 126
39.877122890942665 116.40665899815153 2008-10-18,08:11:59 2008-10-18,08:50:55 126
39.87484213539651 116.40697969439061 2008-10-18,09:00:29 2008-10-18,09:22:59 126
39.895687493288605 116.39172754530193 2008-10-18,10:18:33 2008-10-18,11:34:33 126
39.914417 116.38471990909093 2008-10-18,12:14:37 2008-10-18,13:39:00 126
40.180675674381504 116.39486303990397 2008-10-12,00:48:03 2008-10-12,02:10:48 126
40.163878768056975 116.43936864699889 2008-10-12,02:26:11 2008-10-12,03:45:49 126
40.17248249525105 116.39606608276775 2008-10-12,03:51:49 2008-10-12,05:15:05 126
39.97042653405576 116.42243703405565 2008-10-12,06:01:55 2008-10-12,06:45:27 126
39.98042056747967 116.32707278536587 2008-07-13,08:12:27 2008-07-13,08:55:28 126
40.00957493125 116.32064807291664 2008-07-13,09:18:55 2008-07-13,09:47:10 126
39.99470194884655 116.46376085757264 2009-01-22,05:42:41 2009-01-22,06:41:53 126
39.93608968181818 116.45626807272727 2009-01-22,07:16:01 2009-01-22,11:29:25 126
39.97106856544502 116.41862311518317 2009-01-22,11:58:15 2009-01-22,12:24:41 126
39.975300911340184 116.41820999793813 2008-04-27,06:39:34 2008-04-27,07:54:46 126
39.97137290298509 116.41955327611943 2008-06-29,06:40:32 2008-06-29,07:16:25 126
40.0060448 116.32038713999997 2008-11-02,20:33:38 2008-11-03,01:48:36 126
39.975779576923074 116.33168719230768 2008-11-03,02:00:20 2008-11-03,06:12:54 126
39.992475425 116.40152149285716 2008-11-03,09:25:12 2008-11-03,09:48:10 126
39.990609631578934 116.40340622368421 2008-11-03,09:48:12 2008-11-03,10:14:41 126
39.97174147297295 116.42276955405409 2008-11-05,11:01:37 2008-11-05,14:57:29 126
39.987496027720184 116.38199366010355 2008-05-18,12:37:29 2008-05-18,13:04:58 126
39.98711267844309 116.38972905089821 2008-05-18,13:11:56 2008-05-18,13:39:33 126
40.028919888888886 116.41183415226344 2008-08-17,03:07:08 2008-08-17,03:37:15 126
40.00566178787879 116.32066621212118 2009-02-04,03:58:24 2009-02-04,04:20:59 126
39.969133930894316 116.41852582926838 2008-09-30,02:58:30 2008-09-30,03:26:54 126
39.976033893617036 116.33083804255314 2008-09-30,03:59:52 2008-09-30,06:29:55 126
40.00584414516131 116.32525995161289 2008-09-30,06:33:41 2008-09-30,07:28:31 126
40.00604494244601 116.32076492805747 2008-09-30,07:31:03 2008-09-30,08:00:08 126
39.975504999999984 116.33040975182489 2008-09-30,08:35:20 2008-09-30,08:57:32 126
39.9917611724138 116.32581986206897 2008-09-30,09:36:08 2008-09-30,13:07:58 126
39.975496181818194 116.33058281818182 2008-12-14,06:42:45 2008-12-14,07:05:21 126
39.97571266197181 116.33085601408449 2008-12-14,07:18:31 2008-12-14,11:47:01 126
39.96914650553506 116.41864020848696 2008-12-14,12:13:16 2008-12-14,12:48:00 126
39.960866199999984 116.41146905263159 2008-07-25,10:45:50 2008-07-25,11:48:15 126
39.97289735135134 116.41849748648649 2008-07-25,11:53:25 2008-07-25,13:39:42 126
39.97572684308514 116.33152002393616 2009-01-01,14:24:12 2009-01-01,14:58:47 126
40.008169723255826 116.32209627906987 2008-10-19,02:00:18 2008-10-19,02:44:07 126
39.99892595555561 116.31828728641987 2008-10-19,02:47:53 2008-10-19,03:17:19 126
40.00530139862549 116.32108305498285 2008-10-19,03:22:25 2008-10-19,05:04:03 126
39.99722136842105 116.31812084210526 2009-01-24,03:51:38 2009-01-24,04:20:23 126
40.01043866666665 116.32157952083338 2009-01-24,04:20:28 2009-01-24,04:43:43 126
39.97045330603449 116.42284437500005 2008-07-23,23:58:36 2008-07-24,04:49:39 126
39.85032859612728 119.41519355325039 2008-06-07,04:03:02 2008-06-07,04:39:59 126
39.85005505841924 119.41683961855672 2008-06-07,04:40:00 2008-06-07,05:52:19 126
39.82126672222225 119.47829386473424 2008-06-07,06:51:37 2008-06-07,07:44:38 126
39.81158390333721 119.48390797583427 2008-06-07,08:07:25 2008-06-07,09:11:59 126
39.82163038940808 119.47783517445482 2008-06-07,09:45:19 2008-06-07,10:06:30 126
40.005161340136056 116.32118531292521 2008-08-03,03:16:30 2008-08-03,03:39:55 126
39.987454226666664 116.41733345333328 2008-08-03,04:27:42 2008-08-03,10:17:24 126
39.97351279104479 116.41910605970149 2008-08-03,10:18:52 2008-08-03,11:59:06 126
39.991510701612924 116.32824252741938 2008-07-12,12:50:17 2008-07-12,13:10:18 126
40.00624520547948 116.32097905936075 2009-01-28,04:24:09 2009-01-28,04:54:24 126
39.98798482160807 116.41782157286423 2008-08-16,06:04:03 2008-08-16,10:22:48 126
39.97573032258064 116.45663267741935 2008-08-16,10:41:33 2008-08-16,12:41:06 126
39.97619674368233 116.41801083032489 2008-08-16,13:01:46 2008-08-16,13:31:06 126
39.975056795698926 116.41070907526884 2008-09-29,00:31:05 2008-09-29,00:57:37 126
40.10176288285712 116.08442912857132 2008-09-29,03:29:12 2008-09-29,03:51:18 126
40.1031824418604 116.08332102146689 2008-09-29,03:51:20 2008-09-29,05:09:51 126
40.1038291007752 116.08914721705429 2008-09-29,05:18:13 2008-09-29,05:39:16 126
40.11179295505615 116.08890320599241 2008-09-29,05:48:32 2008-09-29,06:09:50 126
40.114965439834045 116.08090660995845 2008-09-29,06:32:26 2008-09-29,07:01:20 126
40.11657581303118 116.07897916430589 2008-09-29,07:01:22 2008-09-29,07:23:06 126
40.11642400732603 116.07940853846148 2008-09-29,07:23:08 2008-09-29,07:53:14 126
40.11400399999997 116.08250631924878 2008-09-29,08:02:58 2008-09-29,08:24:40 126
39.99195834693877 116.32631787755089 2008-09-29,11:04:22 2008-09-29,12:31:00 126
39.97096833108109 116.42241063513521 2008-09-15,07:49:31 2008-09-15,08:25:15 126
39.969789776190474 116.41867006190479 2008-09-15,08:55:45 2008-09-15,09:44:44 126
39.97161933333334 116.42267605555551 2008-09-15,09:47:29 2008-09-15,10:47:16 126
39.96966186544345 116.41850255963301 2008-09-15,10:54:56 2008-09-15,12:16:09 126
39.971454276923076 116.42275650769233 2008-11-20,11:30:32 2008-11-20,12:26:11 126
39.975724180601986 116.45740064882943 2008-12-23,12:54:09 2008-12-23,14:17:49 126
39.97202271428572 116.43365099999998 2008-12-23,14:30:39 2008-12-23,15:00:09 126
40.00794079061372 116.32082154873648 2008-10-08,04:05:05 2008-10-08,04:41:21 126
39.97438435257732 116.40194775154639 2008-06-02,07:31:49 2008-06-02,07:51:50 126
39.983900055963296 116.41086930642199 2008-06-02,08:24:12 2008-06-02,09:22:14 126
40.34235325 116.6062508 2008-05-01,10:05:24 2008-05-01,10:25:40 126
41.36426825 117.6728291 2008-05-01,13:18:09 2008-05-01,15:02:20 126
41.94748585145229 117.75844136182573 2008-05-01,16:10:48 2008-05-01,17:16:56 126
39.975393541666655 116.33080638888889 2008-12-20,09:35:01 2008-12-20,13:35:30 126
39.962359523809525 116.39952976190479 2008-04-05,05:34:16 2008-04-05,10:47:51 126
39.93758333333333 116.38728333333331 2008-04-05,11:41:59 2008-04-05,12:36:18 126
39.93415416666668 116.38519999999976 2008-04-05,14:34:26 2008-04-05,14:58:40 126
39.97617122727274 116.33108245454547 2008-10-16,03:47:12 2008-10-16,08:29:06 126
39.99870974502008 116.30859069920305 2008-10-16,09:05:36 2008-10-16,09:33:22 126
39.97681841987956 116.42792144698792 2008-07-16,08:03:24 2008-07-16,09:56:11 126
39.97141913188652 116.42255486143578 2008-10-02,03:02:07 2008-10-02,03:37:31 126
39.9703226995074 116.42277163546794 2008-10-02,03:37:39 2008-10-02,08:27:20 126
39.971942222222225 116.41246533333333 2008-10-02,08:50:14 2008-10-02,10:26:55 126
39.97158975 116.419768875 2008-10-02,10:26:57 2008-10-02,11:13:36 126
40.00236718604651 116.32407523255814 2008-10-26,10:44:47 2008-10-26,11:36:41 126
39.94224729017858 116.30246799553571 2008-11-04,13:30:56 2008-11-04,14:34:05 126
40.005865219696986 116.32022411363634 2008-11-04,15:44:23 2008-11-04,16:38:27 126
39.97110065062391 116.41890921836001 2008-12-08,10:50:28 2008-12-08,12:12:31 126
39.972497399999995 116.42060379999998 2008-12-08,12:29:45 2008-12-08,15:03:37 126
39.97593155454546 116.41135051818179 2008-12-08,15:16:05 2008-12-08,15:45:34 126
39.972713837837844 116.41852505405404 2008-07-26,00:38:24 2008-07-26,01:02:16 126
39.9779305483871 116.31053206451617 2008-09-19,04:00:18 2008-09-19,05:44:01 126
39.97543150632913 116.31181356962024 2008-09-19,05:44:06 2008-09-19,06:07:51 126
39.98724182046203 116.30251170990097 2008-05-16,13:05:06 2008-05-16,13:43:45 126
39.975946145454536 116.31143531636349 2008-09-04,09:29:26 2008-09-04,10:24:54 126
39.98118985365853 116.30749423170727 2008-09-04,10:39:03 2008-09-04,12:59:13 126
39.975339666666684 116.33448925490197 2008-11-01,13:52:50 2008-11-01,14:19:36 126
39.939579598039224 116.34864120588237 2008-12-13,00:57:50 2008-12-13,01:25:48 126
39.931499330578525 116.42963033057843 2008-12-13,01:25:50 2008-12-13,01:54:56 126
40.102979709265256 116.36527895686913 2008-12-13,02:45:24 2008-12-13,07:48:30 126
39.82100234054054 119.47831715675675 2008-06-09,01:42:29 2008-06-09,02:09:55 126
39.81282544008264 119.4832332582645 2008-06-09,02:33:19 2008-06-09,02:58:23 126
39.8125582729885 119.4858115574712 2008-06-09,03:03:13 2008-06-09,03:36:04 126
39.81459714858494 119.48298298113207 2008-06-09,03:38:58 2008-06-09,04:05:48 126
39.819874690876944 119.48201304340141 2008-06-09,04:10:05 2008-06-09,05:28:56 126
39.821406169491524 119.47822689830507 2008-06-09,05:28:57 2008-06-09,08:10:53 126
39.85032726190475 119.4175120595238 2008-06-09,08:50:48 2008-06-09,10:39:35 126
39.81452419444444 118.11127780555555 2008-06-09,12:07:14 2008-06-09,12:53:03 126
39.90396316793894 116.4222962213741 2008-06-09,15:02:36 2008-06-09,15:41:24 126
39.97525261111111 116.33097449999998 2009-01-20,06:07:28 2009-01-20,10:08:58 126
40.0097012857143 116.32085857142862 2008-09-20,04:06:47 2008-09-20,04:42:12 126
40.00573914583334 116.31783641666671 2008-10-20,09:45:14 2008-10-20,10:55:11 126
39.93241011572701 116.39069659347177 2008-04-26,11:40:06 2008-04-26,12:00:15 126
39.932157151574806 116.39613105905492 2008-04-26,12:02:31 2008-04-26,13:24:47 126
39.97537294117648 116.3297112352941 2008-09-18,03:56:54 2008-09-18,07:37:55 126
39.98663074863387 116.41811784153006 2008-09-18,08:34:40 2008-09-18,12:04:53 126
39.97640270000001 116.33072940000002 2009-02-11,04:58:21 2009-02-11,09:15:05 126
39.97513715105882 116.33115841882352 2009-02-22,10:33:27 2009-02-22,12:58:33 126
39.974388787234055 116.33273729787238 2009-02-22,12:58:35 2009-02-22,13:36:44 126
39.98032666666666 116.2268050000001 2008-04-04,01:54:36 2008-04-04,03:38:21 126
40.198275124999995 116.2203875 2008-07-27,01:25:17 2008-07-27,02:04:32 126
40.23873009960936 115.971004359375 2008-07-27,02:50:27 2008-07-27,04:09:52 126
40.23957739221561 115.97023308682627 2008-07-27,04:20:57 2008-07-27,05:03:27 126
40.23751806666666 115.95557146666661 2008-07-27,05:58:22 2008-07-27,06:23:07 126
40.24064563979842 115.96882686901765 2008-07-27,06:46:47 2008-07-27,07:42:07 126
40.18427222368422 116.13418035526313 2008-07-27,08:33:22 2008-07-27,10:54:56 126
39.97568226785716 116.3111091428572 2008-07-23,09:35:22 2008-07-23,10:32:38 126
39.986571991935485 116.41856986935487 2008-05-31,05:34:03 2008-05-31,06:01:26 126
39.998382684014835 116.31852111895908 2009-01-25,02:10:09 2009-01-25,02:54:59 126
40.5489000214084 116.81358136760568 2008-05-10,10:54:42 2008-05-10,11:32:41 126
39.97783591304347 116.33536460869564 2008-09-13,03:44:58 2008-09-13,04:40:34 126
39.97424238461539 116.33288061538464 2008-09-13,04:47:29 2008-09-13,05:12:34 126
40.008662928571425 116.41192442857142 2008-07-06,06:47:03 2008-07-06,09:00:01 126
39.99774440122915 116.40713711764721 2008-07-06,09:15:48 2008-07-06,10:58:27 126
39.96114339887639 116.41126164794021 2008-07-06,11:26:54 2008-07-06,11:57:16 126
39.9391556508621 116.43023582327582 2008-10-11,05:23:02 2008-10-11,05:52:52 126
40.96132234117646 117.94657884117645 2008-05-03,06:31:47 2008-05-03,07:08:01 126
40.673080500000005 117.81012436666667 2008-05-03,08:33:47 2008-05-03,09:02:01 126
39.9245387 116.457198675 2008-05-03,14:20:28 2008-05-03,15:20:05 126
39.97633590086211 116.41837126034484 2008-05-03,15:22:46 2008-05-03,16:07:19 126
39.63382687912725 119.30760746112874 2008-08-09,02:46:11 2008-08-09,05:37:51 126
39.64543377272726 119.31141977272726 2008-08-09,05:37:53 2008-08-09,10:49:29 126
39.826535902371184 119.49955440446203 2008-08-09,11:17:39 2008-08-09,11:47:57 126
39.9458166 116.41496216666667 2008-06-06,23:02:01 2008-06-06,23:33:34 126
39.90280443804347 116.4203482467391 2008-06-06,23:45:04 2008-06-07,00:11:34 126
39.976047666666666 116.3273295 2008-10-17,02:20:39 2008-10-17,06:02:01 126
39.97554267391304 116.33063651086968 2008-10-17,06:11:47 2008-10-17,10:09:29 126
39.97003177155972 116.42283009495462 2008-07-19,11:55:39 2008-07-19,12:48:21 126
39.97563300000001 116.41005179999999 2008-12-24,08:49:19 2008-12-24,09:13:39 126
39.97532724074076 116.33120665740742 2008-12-24,09:18:53 2008-12-24,09:43:49 126
39.976190096774204 116.31207764516132 2008-12-24,10:16:09 2008-12-24,13:32:30 126
39.974990704545455 116.32383506818182 2008-12-24,14:16:24 2008-12-24,14:37:30 126
39.97630414698794 116.41780311114461 2008-06-01,10:28:04 2008-06-01,10:49:02 126
39.9867783 116.40558745000001 2008-06-01,10:53:10 2008-06-01,11:24:05 126
39.86700169045084 116.48799359159682 2008-06-20,02:03:18 2008-06-20,04:15:52 126
39.866255727272716 116.48547053373207 2008-06-20,04:27:56 2008-06-20,04:56:42 126
39.86662899684119 116.48866656831174 2008-06-20,04:59:36 2008-06-20,07:05:05 126
39.867817765248205 116.4871562734041 2008-06-20,07:05:07 2008-06-20,07:26:05 126
39.86677746122449 116.48518384897955 2008-06-20,07:26:07 2008-06-20,08:06:57 126
39.86509850843381 116.48721629566275 2008-06-20,08:34:35 2008-06-20,09:14:26 126
39.97550166666667 116.31185180555553 2008-08-11,09:50:29 2008-08-11,13:10:31 126
40.00484026339287 116.32132780357138 2008-11-22,03:35:15 2008-11-22,03:57:18 126
39.97700080298914 116.4033525665763 2008-11-05,07:07:06 2008-11-05,07:43:40 126
39.97289918644068 116.42096750847456 2008-11-05,08:41:40 2008-11-05,09:05:24 126
39.93778463414633 116.32340014634144 2008-12-15,10:05:05 2008-12-15,12:22:19 126
39.974737698630115 116.33106086301368 2008-10-24,01:23:48 2008-10-24,04:52:42 126
39.97355557446804 116.33196451063831 2008-10-24,04:52:44 2008-10-24,06:08:52 126
40.00620295469258 116.31807703883504 2008-10-13,04:05:45 2008-10-13,09:42:53 126
40.00890733333334 116.32075904545452 2008-10-13,09:44:57 2008-10-13,10:27:11 126
39.99412275862067 116.30944928879305 2008-10-13,10:45:56 2008-10-13,11:20:14 126
40.00704196119403 116.3181752716418 2008-10-13,11:29:36 2008-10-13,12:02:23 126
39.816058849078466 119.49864972004596 2008-08-10,02:17:45 2008-08-10,03:14:49 126
39.82573108259913 119.49848537775382 2008-08-10,03:17:07 2008-08-10,07:09:16 126
39.83071928571428 119.42300228571425 2008-08-10,07:59:29 2008-08-10,08:19:35 126
